uid,prediction
u005701,"i001069,i000909,i000521,i000481,i000342,i001952,i001663,i000947,i000554,i000661"
u005703,"i000909,i000521,i000342,i000481,i000661,i001713,i001069,i000570,i000563,i000619"
u005708,"i000481,i000909,i001038,i000207,i001069,i001478,i001952,i000158,i001663,i000521"
u005710,"i001038,i001952,i000661,i000248,i000481,i000158,i001296,i001046,i002132,i000207"
u005712,"i000481,i001038,i001663,i000646,i000207,i001069,i001478,i000158,i001952,i000619"
u005718,"i000481,i001069,i000909,i001952,i001922,i001663,i000521,i000695,i000661,i001240"
u005721,"i000555,i000324,i000110,i000909,i000898,i000327,i000720,i000342,i000877,i001713"
u005726,"i000481,i001038,i000207,i001952,i001663,i001478,i000909,i000158,i000521,i000661"
u005731,"i001240,i001682,i002009,i001584,i001688,i002056,i001922,i000058,i001049,i001151"
u005736,"i001952,i000661,i000248,i001296,i002146,i001046,i000158,i002132,i001109,i000270"
u005738,"i001455,i001673,i001710,i001445,i001949,i000931,i000805,i000554,i001314,i001914"
u005740,"i000481,i001069,i000909,i001952,i001922,i001663,i000521,i000695,i000661,i001240"
u005742,"i000481,i001069,i000909,i001952,i001922,i001663,i000521,i000695,i000661,i001240"
u005744,"i000481,i001069,i000909,i001952,i001922,i001663,i000521,i000695,i000661,i001240"
u005753,"i000481,i001069,i000909,i001952,i001922,i001663,i000521,i000695,i000661,i001240"
u005754,"i000324,i000110,i000555,i000327,i000898,i000909,i001952,i001673,i000661,i000342"
u005758,"i000481,i001069,i000909,i001952,i001922,i001663,i000521,i000695,i000661,i001240"
u005760,"i000481,i001069,i000909,i001952,i001922,i001663,i000521,i000695,i000661,i001240"
u005765,"i000521,i000342,i000481,i000909,i000661,i000248,i000207,i001663,i000947,i000554"
u005775,"i001455,i001445,i001949,i001673,i001952,i001046,i001710,i001109,i000661,i000554"
u005780,"i000695,i001688,i001584,i001049,i000058,i001462,i000401,i001240,i001922,i002009"
u005784,"i000481,i001069,i000909,i001952,i001922,i001663,i000521,i000695,i000661,i001240"
u005786,"i000555,i000324,i000110,i000898,i000327,i000877,i001688,i001134,i001151,i000977"
u005788,"i000481,i001069,i001952,i001267,i000207,i001663,i001038,i000909,i000947,i000158"
u005795,"i000481,i001445,i000909,i001069,i001952,i001038,i000661,i000521,i001663,i001673"
u005799,"i000481,i001069,i000909,i001952,i001922,i001663,i000521,i000695,i000661,i001240"
u005805,"i000947,i001069,i000481,i001875,i000661,i001663,i000521,i000342,i001952,i000570"
u005811,"i000947,i001296,i000028,i000661,i000563,i000652,i001189,i000248,i001002,i000570"
u005812,"i001914,i001875,i001922,i001508,i001753,i000521,i000947,i000570,i000167,i001649"
u005828,"i000481,i001069,i000909,i001952,i001922,i001663,i000521,i000695,i000661,i001240"
u005839,"i001240,i001682,i002009,i001584,i001688,i002056,i001922,i000058,i001049,i001151"
u005849,"i000661,i001952,i000521,i000481,i001069,i000342,i000947,i000248,i001296,i001508"
u005854,"i001455,i001673,i001445,i001710,i001949,i000554,i000805,i000931,i001314,i000968"
u005855,"i000481,i001069,i000909,i001952,i001922,i001663,i000521,i000695,i000661,i001240"
u005868,"i000521,i000661,i000342,i001753,i001508,i000555,i000248,i000481,i001952,i001445"
u005869,"i000555,i000324,i000110,i000898,i000327,i000909,i000342,i000877,i000977,i000720"
u005873,"i001663,i001753,i001922,i001508,i001151,i000646,i001914,i000282,i001875,i000360"
u005874,"i000481,i001069,i000909,i001952,i001922,i001663,i000521,i000695,i000661,i001240"
u005878,"i000481,i001069,i000909,i001952,i001922,i001663,i000521,i000695,i000661,i001240"
u005882,"i000481,i001069,i000909,i001952,i001922,i001663,i000521,i000695,i000661,i001240"
u005886,"i001952,i000481,i001038,i000661,i000248,i000158,i000207,i002146,i001046,i001069"
u005889,"i001069,i000931,i000947,i000652,i001267,i001455,i001713,i001914,i000481,i001949"
u005901,"i001952,i001914,i001069,i001445,i001455,i000661,i000931,i001753,i001710,i001875"
u005905,"i000481,i001069,i000909,i001952,i001922,i001663,i000521,i000695,i000661,i001240"
u005914,"i000481,i001069,i000909,i001952,i001922,i001663,i000521,i000695,i000661,i001240"
u005915,"i001952,i000554,i000481,i000661,i000342,i001046,i001445,i001663,i000521,i000248"
u005919,"i001753,i001508,i001922,i000325,i001875,i001682,i000518,i000661,i002132,i001717"
u005940,"i001914,i001649,i001508,i001753,i001087,i001786,i001445,i001151,i001191,i000325"
u005944,"i000481,i001069,i000909,i001952,i001922,i001663,i000521,i000695,i000661,i001240"
u005946,"i000324,i000555,i000110,i000898,i000327,i001134,i000720,i000877,i001516,i000977"
u005951,"i001753,i001508,i001922,i002132,i001875,i001069,i000167,i000521,i000931,i000325"
u005953,"i000481,i001069,i000909,i001952,i001922,i001663,i000521,i000695,i000661,i001240"
u005956,"i000481,i001069,i000909,i001952,i001922,i001663,i000521,i000695,i000661,i001240"
u005967,"i001069,i000481,i001267,i000947,i000931,i001952,i001713,i001663,i000909,i000652"
u005973,"i001069,i001875,i000481,i000947,i001663,i001267,i000570,i000618,i000646,i000661"
u005977,"i000481,i001069,i000909,i001952,i001922,i001663,i000521,i000695,i000661,i001240"
u005980,"i001922,i001753,i001682,i001508,i001786,i000555,i001151,i001240,i002056,i001914"
u005982,"i000695,i001049,i001584,i000058,i001688,i001462,i001922,i001240,i000401,i002009"
u005987,"i000481,i001069,i000909,i001952,i001922,i001663,i000521,i000695,i000661,i001240"
u005988,"i000695,i001069,i001049,i000909,i001922,i000481,i000058,i001688,i001663,i000342"
u005990,"i000481,i001069,i000909,i001952,i001922,i001663,i000521,i000695,i000661,i001240"
u006004,"i000481,i001069,i000909,i001952,i001922,i001663,i000521,i000695,i000661,i001240"
u006006,"i000324,i000555,i000898,i000110,i000327,i000877,i000977,i001134,i001516,i002149"
u006009,"i000481,i001069,i000909,i001952,i001922,i001663,i000521,i000695,i000661,i001240"
u006017,"i001069,i000481,i001267,i000947,i000931,i001952,i001713,i001663,i000909,i000652"
u006020,"i000481,i001069,i000909,i001952,i001922,i001663,i000521,i000695,i000661,i001240"
u006021,"i000481,i001069,i000909,i001952,i001922,i001663,i000521,i000695,i000661,i001240"
u006027,"i000481,i001663,i001478,i001038,i001952,i000646,i000158,i000661,i000207,i000619"
u006030,"i000481,i001069,i001038,i001663,i000207,i000909,i001952,i001478,i000158,i001046"
u006031,"i000481,i001069,i000909,i001952,i001922,i001663,i000521,i000695,i000661,i001240"
u006033,"i000481,i001069,i000909,i001952,i001922,i001663,i000521,i000695,i000661,i001240"
u006037,"i000481,i001069,i000909,i001952,i001922,i001663,i000521,i000695,i000661,i001240"
u006038,"i001952,i000481,i001038,i000661,i000207,i000248,i000158,i001046,i001663,i001478"
u006039,"i000481,i001069,i000909,i001952,i001922,i001663,i000521,i000695,i000661,i001240"
u006046,"i000481,i001069,i000909,i001952,i001922,i001663,i000521,i000695,i000661,i001240"
u006062,"i000481,i001069,i000909,i001952,i001922,i001663,i000521,i000695,i000661,i001240"
u006065,"i000909,i000481,i000342,i000521,i001069,i001663,i001038,i000646,i000158,i000661"
u006068,"i000661,i000342,i000521,i000248,i001952,i000481,i001046,i001038,i000207,i000909"
u006075,"i001663,i000646,i002132,i000481,i001478,i001069,i000207,i000158,i000619,i001267"
u006081,"i000481,i001069,i000909,i001952,i001922,i001663,i000521,i000695,i000661,i001240"
u006082,"i001445,i001673,i001046,i002132,i001143,i001131,i000661,i001109,i000158,i000968"
u006088,"i001069,i001713,i001267,i000947,i000909,i000570,i001002,i000619,i001189,i000481"
u006108,"i000481,i001663,i001038,i000207,i000909,i001478,i000646,i000521,i001069,i000342"
u006113,"i000909,i000661,i000481,i000521,i001952,i000342,i001445,i001949,i001069,i001455"
u006114,"i000481,i001038,i001069,i001952,i001663,i000909,i000207,i001478,i000661,i000521"
u006115,"i000481,i001069,i000909,i001952,i001922,i001663,i000521,i000695,i000661,i001240"
u006133,"i001445,i000481,i001038,i001478,i002132,i001046,i000158,i001952,i001673,i001663"
u006140,"i000554,i001949,i001143,i001445,i001191,i001710,i001455,i001914,i000931,i001350"
u006141,"i001922,i001445,i001069,i000909,i001663,i000554,i001949,i000481,i000342,i000521"
u006144,"i000481,i001069,i000909,i001952,i001922,i001663,i000521,i000695,i000661,i001240"
u006145,"i000324,i001069,i000909,i000720,i000555,i000342,i001952,i000481,i001753,i000521"
u006152,"i000646,i001663,i001069,i001753,i000282,i001189,i001508,i000931,i001445,i002132"
u006156,"i001069,i000947,i001267,i001713,i000481,i000931,i001663,i000570,i001002,i001189"
u006159,"i001069,i000931,i001649,i000947,i001914,i000652,i000909,i000282,i001949,i001049"
u006168,"i000695,i000909,i000342,i000481,i001922,i001663,i000521,i000207,i000661,i000058"
u006172,"i001445,i001710,i001455,i000931,i001673,i000805,i001949,i000968,i000652,i001914"
u006175,"i000481,i001069,i000909,i001952,i001922,i001663,i000521,i000695,i000661,i001240"
u006176,"i000909,i000481,i001038,i001952,i000324,i000342,i001069,i000110,i000661,i001478"
u006186,"i000554,i001445,i001949,i001191,i001673,i001914,i001455,i001143,i000956,i001314"
u006199,"i000481,i001952,i000342,i000521,i000909,i001922,i000324,i000661,i001445,i001069"
u006202,"i001914,i001649,i001753,i001087,i001508,i000167,i001875,i001445,i000661,i000521"
u006207,"i000481,i001038,i000207,i001952,i000909,i001478,i001663,i000158,i000661,i001069"
u006212,"i001952,i000481,i001038,i000661,i000158,i000207,i001046,i000248,i001069,i001663"
u006214,"i001069,i000521,i000481,i000947,i001663,i001267,i000342,i000570,i000909,i000619"
u006216,"i000481,i001038,i001069,i001952,i001663,i000909,i000207,i001478,i000661,i000521"
u006218,"i000909,i000342,i000521,i001713,i001069,i000481,i000661,i000570,i000563,i000947"
u006223,"i000481,i001069,i000909,i001952,i001922,i001663,i000521,i000695,i000661,i001240"
u006224,"i000481,i001069,i000909,i001952,i001922,i001663,i000521,i000695,i000661,i001240"
u006236,"i000481,i001038,i000207,i001478,i001663,i000909,i001952,i000158,i001069,i000521"
u006242,"i000481,i001069,i000909,i001952,i001922,i001663,i000521,i000695,i000661,i001240"
u006253,"i000481,i001069,i000909,i001952,i001922,i001663,i000521,i000695,i000661,i001240"
u006263,"i000521,i000342,i000661,i000554,i001445,i000481,i000248,i000956,i000619,i000977"
u006271,"i001069,i000909,i001713,i000947,i000481,i001267,i000570,i001002,i001189,i000521"
u006281,"i001455,i001914,i001673,i001445,i001949,i001710,i001314,i000931,i001143,i000554"
u006282,"i000481,i001038,i001069,i001952,i001663,i000909,i000207,i001478,i000661,i000521"
u006289,"i000481,i001069,i000909,i001952,i001922,i001663,i000521,i000695,i000661,i001240"
u006290,"i001663,i000646,i000481,i001069,i001922,i001952,i000207,i002132,i000909,i001753"
u006294,"i001455,i001673,i001710,i001949,i001445,i000554,i001952,i000931,i001143,i001914"
u006299,"i000481,i001069,i000909,i001952,i001922,i001663,i000521,i000695,i000661,i001240"
u006302,"i000481,i001069,i000909,i001952,i001922,i001663,i000521,i000695,i000661,i001240"
u006305,"i000342,i000661,i000521,i000248,i001952,i000481,i000909,i001663,i000619,i001038"
u006307,"i000554,i001445,i001922,i001949,i001191,i001143,i000481,i000956,i000909,i001663"
u006334,"i000661,i001952,i000521,i000342,i001445,i000248,i000481,i000909,i001046,i001914"
u006338,"i000481,i001069,i000909,i001952,i001922,i001663,i000521,i000695,i000661,i001240"
u006344,"i001069,i001267,i000947,i001713,i000481,i000931,i001952,i000570,i000652,i000909"
u006348,"i000521,i001445,i000342,i001922,i001663,i000554,i000619,i000481,i000956,i001143"
u006355,"i000521,i000342,i000661,i000248,i000481,i000619,i000646,i000909,i000947,i000563"
u006359,"i000481,i001069,i000909,i001952,i001922,i001663,i000521,i000695,i000661,i001240"
u006362,"i000481,i001069,i000909,i001952,i001922,i001663,i000521,i000695,i000661,i001240"
u006366,"i000909,i000481,i001663,i001069,i001713,i000207,i000570,i000158,i001267,i001002"
u006372,"i001445,i001478,i001663,i001046,i000481,i001455,i001673,i000661,i000909,i000554"
u006385,"i000661,i001038,i001952,i000248,i000481,i000158,i000619,i001296,i000521,i001109"
u006387,"i000481,i001069,i000909,i001952,i001922,i001663,i000521,i000695,i000661,i001240"
u006388,"i002056,i001922,i002009,i001151,i001786,i001682,i001688,i000754,i001240,i001584"
u006390,"i000481,i001069,i000909,i001952,i001922,i001663,i000521,i000695,i000661,i001240"
u006393,"i000481,i001069,i000909,i001952,i001922,i001663,i000521,i000695,i000661,i001240"
u006396,"i000481,i001069,i000909,i001952,i001922,i001663,i000521,i000695,i000661,i001240"
u006400,"i000481,i001038,i001069,i001952,i001663,i000909,i000207,i001478,i000661,i000521"
u006402,"i000481,i001069,i000909,i001952,i001922,i001663,i000521,i000695,i000661,i001240"
u006404,"i001069,i000947,i001267,i001713,i001663,i000570,i000481,i001002,i000931,i000909"
u006406,"i000481,i001069,i000909,i001952,i001922,i001663,i000521,i000695,i000661,i001240"
u006411,"i000481,i001069,i000909,i001952,i001922,i001663,i000521,i000695,i000661,i001240"
u006413,"i000554,i001922,i001445,i001949,i001191,i001143,i000956,i001515,i001350,i001710"
u006416,"i000481,i001069,i000909,i001952,i001922,i001663,i000521,i000695,i000661,i001240"
u006419,"i000521,i000342,i001753,i001508,i000661,i000167,i000619,i002132,i000646,i000248"
u006426,"i000909,i000342,i000521,i000695,i000661,i001049,i001649,i001949,i001663,i000167"
u006435,"i001922,i002009,i001240,i001049,i001682,i000977,i001753,i000555,i000058,i001584"
u006454,"i000481,i001069,i000909,i001952,i001922,i001663,i000521,i000695,i000661,i001240"
u006459,"i001069,i001663,i001922,i000521,i000324,i000481,i000342,i000909,i001445,i000947"
u006461,"i001753,i001508,i001914,i001906,i001649,i000301,i001087,i001877,i000282,i001711"
u006462,"i000481,i000909,i000342,i000521,i001069,i000661,i001952,i001663,i000207,i000554"
u006465,"i000481,i001069,i000909,i001952,i001922,i001663,i000521,i000695,i000661,i001240"
u006476,"i000481,i001069,i000909,i001952,i001922,i001663,i000521,i000695,i000661,i001240"
u006480,"i001914,i001786,i001151,i000754,i002056,i001949,i000282,i001649,i001445,i001240"
u006481,"i000481,i001069,i000909,i001952,i001922,i001663,i000521,i000695,i000661,i001240"
u006483,"i000481,i001069,i000909,i001952,i001922,i001663,i000521,i000695,i000661,i001240"
u006494,"i001663,i001922,i000646,i000481,i002132,i001753,i001445,i001508,i001952,i000342"
u006500,"i001069,i000909,i000947,i001710,i001663,i000931,i001455,i000481,i001713,i001267"
u006506,"i001455,i001673,i001949,i001445,i001710,i000554,i001914,i000805,i001314,i001191"
u006508,"i001584,i001688,i000695,i001049,i000058,i001240,i001682,i000401,i001922,i001462"
u006513,"i000481,i001069,i000909,i001952,i001922,i001663,i000521,i000695,i000661,i001240"
u006522,"i000695,i001049,i001584,i000058,i001688,i001462,i001240,i000401,i001922,i000324"
u006539,"i001949,i001069,i000947,i000167,i000342,i001922,i000661,i001753,i001875,i000554"
u006550,"i001455,i001673,i001445,i001710,i001949,i000554,i001914,i000968,i001143,i001314"
u006555,"i001922,i000977,i000555,i000324,i000898,i000909,i000342,i001753,i001049,i000110"
u006571,"i000646,i000481,i001663,i001038,i001069,i002132,i000158,i000207,i000619,i001478"
u006579,"i000481,i001069,i000909,i001952,i001922,i001663,i000521,i000695,i000661,i001240"
u006584,"i000481,i001069,i000909,i001952,i001922,i001663,i000521,i000695,i000661,i001240"
u006585,"i000481,i001069,i000909,i001952,i001922,i001663,i000521,i000695,i000661,i001240"
u006601,"i000481,i001069,i000909,i001952,i001922,i001663,i000521,i000695,i000661,i001240"
u006612,"i001710,i001455,i001673,i001445,i001949,i000554,i001952,i000931,i000805,i000720"
u006615,"i000481,i001069,i000909,i001952,i001922,i001663,i000521,i000695,i000661,i001240"
u006616,"i000324,i000909,i000555,i000110,i001713,i000342,i000720,i000521,i000898,i000327"
u006617,"i000481,i001069,i001663,i000207,i001267,i000619,i001038,i000646,i001478,i000158"
u006618,"i001753,i001151,i001445,i001922,i001515,i000282,i001508,i001335,i001682,i001914"
u006624,"i001069,i001663,i001267,i000947,i001713,i000931,i001189,i000481,i001002,i001952"
u006625,"i000481,i001069,i000909,i001952,i001922,i001663,i000521,i000695,i000661,i001240"
u006627,"i000481,i000909,i000521,i000342,i000207,i001069,i001038,i001663,i000619,i000661"
u006629,"i001914,i000909,i001445,i001649,i001069,i001753,i001087,i001151,i001906,i001673"
u006632,"i000481,i001069,i000909,i001952,i001922,i001663,i000521,i000695,i000661,i001240"
u006644,"i000909,i000481,i001038,i001069,i000207,i000521,i000158,i000342,i001478,i001663"
u006646,"i001952,i000661,i000248,i000481,i001069,i001038,i001673,i001046,i001296,i002146"
u006648,"i000481,i001069,i000909,i001952,i001922,i001663,i000521,i000695,i000661,i001240"
u006649,"i001914,i001649,i001949,i001875,i000931,i000947,i000652,i001445,i001455,i001069"
u006652,"i001952,i000481,i000909,i000661,i000342,i000521,i001038,i001069,i001663,i000248"
u006654,"i000342,i000909,i000521,i000481,i000324,i001922,i000695,i001663,i000661,i001952"
u006655,"i001069,i001267,i000947,i001713,i000931,i000570,i000315,i000481,i001189,i001952"
u006659,"i000909,i001478,i000481,i000207,i000158,i001038,i000619,i001663,i001109,i001046"
u006660,"i000481,i001069,i000909,i001952,i001922,i001663,i000521,i000695,i000661,i001240"
u006678,"i000481,i001069,i000909,i001952,i001922,i001663,i000521,i000695,i000661,i001240"
u006681,"i000481,i001663,i001069,i001952,i000521,i000909,i001445,i001508,i001949,i000661"
u006687,"i000481,i001069,i000909,i001952,i001922,i001663,i000521,i000695,i000661,i001240"
u006689,"i001922,i001445,i000909,i000977,i001753,i001949,i000554,i001682,i000167,i001663"
u006690,"i001069,i000909,i001663,i001753,i000521,i000342,i000481,i000947,i001952,i001914"
u006694,"i000909,i001663,i000555,i001922,i000342,i000110,i000977,i000324,i000521,i000481"
u006695,"i001922,i000977,i002009,i000682,i001049,i000181,i000058,i000493,i000997,i001753"
