uid,prediction
u008944,"i001069,i000909,i000481,i001952,i000947,i001663,i000207,i000661,i001478,i001038"
u008949,"i000481,i001663,i001069,i000661,i001952,i000695,i001914,i000521,i000058,i001922"
u008951,"i001673,i001455,i001069,i001952,i000554,i000909,i000481,i000661,i001710,i001663"
u008958,"i000481,i000342,i000521,i001069,i001952,i000661,i000947,i000909,i001663,i000619"
u008970,"i001922,i002009,i000481,i001455,i000695,i001710,i000342,i000253,i001682,i001688"
u008971,"i000909,i001069,i000481,i001952,i000947,i000695,i001663,i000661,i001455,i000324"
u008972,"i000481,i000909,i001663,i001069,i000521,i001478,i000554,i001952,i001922,i000661"
u008988,"i000481,i001952,i001069,i000661,i000521,i000909,i000207,i000248,i001455,i000342"
u008991,"i000481,i001952,i000521,i000661,i001069,i000909,i001922,i001663,i000342,i000324"
u008996,"i000521,i000481,i000342,i000661,i001952,i001069,i000563,i001949,i000554,i000909"
u008997,"i000481,i001069,i000554,i001663,i001952,i000909,i000661,i001949,i000947,i001673"
u009002,"i000481,i001069,i001663,i001952,i000661,i000909,i000947,i000695,i001445,i000521"
u009003,"i001673,i001455,i001710,i001445,i000554,i001949,i001952,i001069,i000805,i000481"
u009006,"i001069,i000947,i000481,i001663,i001952,i001875,i000521,i000661,i001267,i000909"
u009009,"i000481,i001069,i001952,i001663,i000909,i001922,i000661,i000695,i000554,i001445"
u009014,"i000661,i001952,i001455,i000481,i001673,i001069,i001710,i000909,i001445,i000342"
u009020,"i001508,i001753,i001711,i000481,i001663,i001906,i001952,i000909,i001069,i001455"
u009024,"i000481,i001922,i001952,i001663,i000695,i000661,i001445,i000909,i001069,i001455"
u009027,"i000481,i001952,i001663,i001069,i000661,i000521,i000909,i001922,i000695,i000342"
u009043,"i001069,i000481,i000909,i001952,i000661,i001922,i001038,i000521,i001663,i000342"
u009046,"i001069,i000481,i000909,i001952,i001663,i000947,i000342,i000661,i000521,i000695"
u009054,"i002056,i001069,i001922,i001801,i000282,i001682,i001663,i000909,i001445,i000481"
u009065,"i001952,i001046,i000481,i000661,i001069,i001455,i001445,i000909,i001663,i001673"
u009076,"i001069,i000481,i000909,i001663,i001952,i000947,i001949,i000342,i000661,i000695"
u009092,"i001151,i000282,i001515,i001026,i000360,i001922,i000324,i001320,i000555,i000909"
u009095,"i002056,i001801,i001922,i000481,i001952,i001682,i001914,i001445,i001240,i001069"
u009096,"i001069,i000481,i001952,i000909,i001663,i000947,i000207,i000661,i000521,i001455"
u009114,"i000481,i001922,i001069,i001952,i000661,i001663,i000909,i001949,i000521,i000695"
u009120,"i000481,i001069,i000909,i001663,i001952,i000947,i000695,i000661,i000521,i000342"
u009123,"i001952,i000481,i001922,i001069,i000695,i000661,i000555,i000324,i000909,i001455"
u009125,"i001914,i001649,i001069,i001087,i000481,i000909,i001952,i001455,i001922,i000661"
u009128,"i000481,i001952,i000909,i001753,i001069,i000521,i000554,i001508,i000661,i001455"
u009138,"i000481,i001069,i000909,i001952,i001663,i000695,i000661,i000521,i001922,i000554"
u009139,"i000695,i001584,i001688,i001049,i000058,i001240,i001922,i001462,i000401,i000324"
u009141,"i001069,i000909,i000481,i001478,i000947,i001952,i001713,i001663,i000521,i001445"
u009142,"i001335,i001922,i001682,i000200,i002009,i001151,i002056,i001240,i000282,i001515"
u009143,"i001069,i000481,i001663,i001952,i001922,i000521,i000661,i000909,i000555,i000554"
u009150,"i000481,i001038,i001952,i000661,i001069,i000909,i000521,i001478,i001663,i000207"
u009152,"i001673,i000720,i000661,i000947,i001455,i001069,i001952,i001445,i000481,i001710"
u009159,"i000481,i001069,i000909,i001952,i001663,i000947,i000661,i000521,i001455,i000342"
u009164,"i000481,i001952,i001069,i001663,i000909,i001922,i000661,i000695,i001455,i001914"
u009172,"i000282,i001151,i001515,i000909,i000555,i000360,i000481,i001952,i000324,i001922"
u009180,"i001069,i000481,i000947,i000909,i001952,i001713,i001663,i000521,i000661,i001267"
u009206,"i001455,i001673,i001710,i001069,i001952,i001445,i000481,i000554,i001663,i000661"
u009207,"i000481,i001952,i001478,i000909,i001069,i000661,i000207,i001109,i001038,i001663"
u009209,"i001314,i001455,i000554,i000481,i000909,i001673,i001688,i001663,i000661,i001049"
u009215,"i000481,i000695,i001663,i001069,i000661,i001240,i000646,i000554,i000058,i001952"
u009225,"i001069,i000481,i000909,i001952,i001922,i000282,i000661,i001663,i000947,i001515"
u009231,"i002009,i001922,i001682,i001335,i000200,i001801,i001595,i000805,i000325,i001240"
u009239,"i001069,i000481,i000909,i001663,i001952,i000521,i000947,i000661,i000342,i000695"
u009247,"i001069,i000481,i001952,i000909,i001663,i001713,i000661,i001478,i000207,i000947"
u009250,"i000481,i001069,i001952,i001663,i000661,i000695,i000909,i001922,i001688,i001445"
u009256,"i000324,i000327,i000110,i000898,i000481,i000909,i001455,i001952,i000661,i000342"
u009264,"i000481,i001069,i000909,i001952,i001663,i000947,i000661,i000521,i001455,i000342"
u009266,"i001069,i000481,i000909,i000947,i001952,i001663,i000521,i000661,i000342,i001478"
u009270,"i001478,i000481,i000909,i001069,i001663,i000661,i001952,i001038,i001445,i000521"
u009275,"i001069,i000481,i000909,i001952,i001663,i000947,i000207,i000521,i001038,i000661"
u009279,"i000481,i001663,i001069,i001952,i000661,i001949,i000695,i000521,i000909,i000956"
u009282,"i001455,i001673,i001710,i001445,i000805,i001952,i000554,i001949,i001069,i001046"
u009300,"i001240,i000909,i000554,i000695,i001049,i001922,i001191,i001949,i001069,i000481"
u009303,"i001143,i000554,i001952,i000481,i001069,i001455,i001673,i000661,i001445,i001949"
u009306,"i000481,i001069,i000909,i001663,i000521,i001952,i000695,i000661,i000554,i000342"
u009319,"i000110,i000324,i000555,i000327,i000909,i000898,i001455,i000282,i001673,i000481"
u009322,"i001069,i000481,i001952,i001663,i001038,i000909,i000947,i000207,i000931,i000554"
u009323,"i001688,i000695,i001049,i001584,i000058,i001922,i001240,i001462,i001663,i000898"
u009329,"i000481,i001069,i001663,i001952,i000661,i000909,i001914,i000695,i000521,i001922"
u009347,"i000481,i001663,i000909,i001069,i001952,i000695,i000521,i000661,i001455,i000554"
u009348,"i000481,i001952,i000521,i000909,i001663,i001069,i000661,i001922,i000342,i000695"
u009350,"i000481,i000909,i001069,i001663,i000695,i001952,i000661,i001049,i001445,i000947"
u009351,"i001296,i000481,i000521,i001069,i001952,i000909,i000342,i000947,i001922,i000619"
u009354,"i000481,i001663,i001952,i001069,i000646,i000207,i000661,i001445,i000521,i001478"
u009355,"i001922,i001682,i002009,i001335,i000200,i002056,i001595,i001151,i001801,i000006"
u009356,"i001143,i001069,i000481,i001445,i001663,i000554,i001877,i001952,i000618,i000956"
u009365,"i001922,i000481,i001455,i000909,i001952,i001673,i000661,i001069,i000324,i001710"
u009367,"i001069,i000481,i001952,i000909,i000661,i001906,i001455,i000324,i001508,i000555"
u009369,"i001906,i001753,i000481,i001508,i001663,i001069,i000909,i000301,i001455,i000518"
u009375,"i000909,i000481,i001069,i000521,i001952,i001663,i000342,i000324,i000555,i000661"
u009387,"i001445,i001478,i001069,i001952,i000481,i000909,i000661,i002146,i001922,i001010"
u009404,"i000481,i000909,i001952,i001069,i000555,i000661,i001922,i000324,i001682,i001663"
u009409,"i001922,i001335,i001682,i001151,i002009,i000999,i001049,i000200,i001240,i001515"
u009416,"i001046,i001952,i000481,i000909,i001069,i001663,i000661,i000646,i000521,i000158"
u009423,"i001069,i000481,i001952,i000909,i000661,i001663,i000947,i001455,i000521,i000931"
u009429,"i000481,i001069,i000909,i001952,i001663,i000521,i000342,i000661,i001922,i000554"
u009441,"i000481,i001069,i001663,i001952,i001922,i000695,i000909,i001445,i000661,i001949"
u009453,"i000481,i001952,i001663,i000646,i001038,i000207,i001478,i001069,i000661,i001046"
u009466,"i000481,i001069,i000909,i001952,i001663,i000521,i000661,i000324,i001455,i000947"
u009467,"i001069,i000481,i001952,i001922,i000661,i001663,i000909,i000695,i000947,i000521"
u009468,"i000947,i001069,i000481,i001663,i001952,i000909,i000661,i000342,i000521,i001267"
u009472,"i000324,i000555,i000110,i000909,i000521,i000898,i000481,i000342,i000327,i001952"
u009474,"i000481,i000909,i001069,i001663,i000695,i001922,i001952,i000661,i001688,i000521"
u009475,"i000481,i001952,i001069,i000521,i000661,i000909,i000947,i001445,i000554,i001663"
u009480,"i000481,i001922,i001952,i000909,i001069,i000661,i000555,i000324,i001663,i000521"
u009483,"i001069,i000481,i001952,i000909,i001663,i000521,i000695,i000947,i000661,i000554"
u009484,"i000909,i000481,i001069,i001952,i000521,i000207,i000342,i001663,i001478,i000661"
u009494,"i001753,i000481,i001508,i000909,i001069,i001952,i000525,i001922,i001906,i000518"
u009512,"i000555,i000324,i000909,i000110,i000481,i000327,i001952,i000158,i000521,i000898"
u009516,"i000324,i000555,i000110,i000909,i001952,i000481,i001516,i000521,i001134,i000898"
u009518,"i000481,i000661,i001952,i001069,i000521,i000909,i000342,i000154,i001673,i001455"
u009519,"i000909,i001069,i000481,i001952,i000947,i000342,i001713,i001455,i000521,i000661"
u009520,"i000481,i000909,i000521,i001069,i001952,i000324,i000661,i001663,i001922,i000342"
u009522,"i001069,i000481,i000909,i001952,i001663,i000661,i000521,i000947,i001455,i000324"
u009523,"i001515,i000282,i001151,i000360,i001026,i001922,i001335,i002056,i001682,i001320"
u009527,"i000481,i001069,i001952,i001663,i000521,i000661,i000342,i000909,i001922,i000947"
u009528,"i000909,i000481,i001143,i001069,i000956,i000554,i001949,i000521,i000342,i001952"
u009532,"i001069,i000909,i000481,i001713,i001952,i000947,i000931,i000521,i001663,i001267"
u009536,"i001069,i000481,i000909,i001952,i000521,i000661,i001663,i000342,i001949,i000947"
u009537,"i001508,i001753,i001069,i000481,i000909,i000342,i000661,i000521,i001663,i001952"
u009538,"i000947,i001069,i000521,i000481,i001952,i000661,i000563,i000342,i001267,i000909"
u009543,"i000898,i001445,i000324,i000481,i000909,i001069,i000555,i001952,i001663,i000110"
u009545,"i000481,i000909,i000521,i001069,i001663,i001952,i000661,i000324,i000342,i001922"
u009547,"i000481,i001663,i001952,i001069,i000661,i001922,i000695,i001914,i000554,i000521"
u009548,"i001069,i000481,i000909,i001663,i001952,i000521,i000947,i000342,i000661,i000695"
u009549,"i001069,i000481,i001952,i001922,i000909,i000661,i001663,i000342,i000521,i000554"
u009558,"i000282,i001515,i001151,i000360,i000481,i000555,i001682,i001952,i001335,i001069"
u009562,"i000481,i001952,i000521,i001069,i000909,i000661,i000342,i000947,i001663,i000207"
u009564,"i000555,i001710,i000324,i001673,i001952,i000909,i000481,i001455,i001445,i000282"
u009581,"i000521,i000481,i001069,i001952,i000661,i000909,i000342,i001663,i000554,i000947"
u009597,"i000481,i001952,i000909,i001069,i000521,i000661,i000248,i001663,i000342,i000324"
u009604,"i001682,i001922,i001335,i002009,i000200,i001151,i001240,i000481,i001801,i001595"
u009607,"i001069,i000481,i000909,i001713,i001663,i001952,i000947,i001478,i000646,i001038"
u009611,"i000481,i001069,i001952,i001663,i000521,i000661,i000909,i001922,i000342,i000947"
u009616,"i000481,i000909,i001753,i000521,i001069,i001663,i000342,i001952,i000207,i001508"
u009619,"i001069,i000481,i000909,i000947,i001713,i001952,i000521,i001663,i000342,i001267"
u009631,"i001952,i000481,i001069,i000909,i000207,i000661,i001663,i001038,i001455,i000521"
u009636,"i001069,i000909,i000481,i001952,i000947,i001663,i000521,i000695,i000661,i000342"
u009638,"i000481,i000909,i001069,i001952,i001922,i000661,i001663,i001455,i001914,i000324"
u009639,"i000481,i001952,i000909,i000695,i001922,i001069,i000324,i001663,i000661,i001949"
u009640,"i001914,i000481,i000909,i001069,i001663,i000695,i001952,i001649,i000661,i000521"
u009641,"i001906,i000518,i001753,i001508,i000909,i001455,i000481,i001069,i000327,i000898"
u009646,"i000481,i000909,i001952,i001663,i000695,i001069,i000521,i000661,i001922,i001688"
u009656,"i000481,i000909,i001069,i001952,i000521,i000207,i001663,i000342,i000661,i001478"
u009660,"i000481,i000521,i000909,i001952,i001069,i000342,i000661,i001663,i001038,i000207"
u009662,"i001069,i000481,i000909,i001952,i000898,i000521,i000342,i001663,i001922,i000661"
u009663,"i001069,i000481,i001952,i000661,i001922,i000909,i001663,i000695,i000521,i000947"
u009666,"i000909,i000481,i001069,i000521,i001952,i001663,i000342,i000661,i000324,i001038"
u009668,"i000481,i001069,i001952,i001663,i000909,i001922,i000661,i000695,i000521,i000342"
u009672,"i000481,i000909,i001069,i001663,i001952,i000521,i000661,i000207,i001478,i000342"
u009676,"i001069,i000481,i000909,i001663,i001952,i000661,i000947,i000342,i000521,i001914"
u009677,"i000661,i001952,i000481,i000521,i001069,i000342,i000909,i001455,i001663,i001673"
u009685,"i000661,i000481,i001952,i001069,i000909,i000521,i001663,i000947,i000646,i001949"
u009688,"i001952,i000481,i001069,i000661,i000909,i000248,i000521,i000342,i001663,i001455"
u009689,"i000481,i001952,i001069,i000909,i000661,i001455,i000207,i001663,i000521,i001038"
u009695,"i000481,i000695,i001663,i001922,i001914,i000554,i001949,i001455,i000909,i001240"
u009696,"i002009,i001922,i001682,i000200,i001335,i001801,i002056,i000006,i000325,i000805"
u009698,"i001069,i001952,i000481,i000947,i001663,i000661,i000521,i000342,i000805,i001445"
u009699,"i001069,i000481,i000909,i001952,i001922,i001663,i000661,i000521,i000947,i000554"
u009705,"i000270,i000661,i001952,i000481,i001069,i001445,i001710,i001455,i000521,i001663"
u009715,"i000481,i000909,i001922,i000695,i001663,i001455,i001673,i001952,i000324,i001240"
u009716,"i000909,i001069,i000481,i001713,i001952,i000947,i000521,i000661,i001455,i000342"
u009719,"i000909,i000481,i001069,i000521,i001952,i000342,i001663,i000324,i001478,i001038"
u009730,"i000720,i000909,i000481,i001069,i001455,i001952,i000661,i001914,i000521,i000342"
u009731,"i000481,i001069,i001952,i000909,i001663,i000207,i000661,i000521,i001038,i000342"
u009732,"i000909,i000481,i001069,i000521,i001952,i001663,i000342,i000207,i000661,i001478"
u009734,"i000481,i001952,i001069,i000207,i000909,i001038,i001663,i000661,i000521,i001455"
u009736,"i000481,i001069,i001952,i000909,i001663,i000661,i000521,i000207,i001038,i000342"
u009738,"i000481,i001663,i001952,i001069,i001922,i000661,i000695,i001455,i000909,i001445"
u009742,"i000481,i000909,i001922,i000695,i001069,i001663,i001952,i000521,i001240,i000661"
u009750,"i000481,i001069,i001952,i001663,i000661,i000521,i001922,i000909,i001445,i000342"
u009756,"i000646,i000481,i001663,i001069,i001952,i000909,i000521,i000661,i000555,i000554"
u009759,"i000481,i001952,i001069,i000909,i000207,i000521,i000661,i001663,i001038,i000342"
u009764,"i001069,i000481,i000909,i001952,i000661,i000521,i000947,i001713,i001663,i001038"
u009767,"i000481,i001069,i000909,i001952,i001922,i000661,i001663,i000324,i001455,i000521"
u009768,"i000898,i000909,i001069,i000481,i000324,i001516,i000327,i001663,i000555,i001949"
u009771,"i001240,i000695,i001584,i001049,i001922,i000058,i001462,i001688,i000754,i000554"
u009778,"i000481,i001069,i001952,i001663,i000661,i000695,i001949,i000909,i000521,i000554"
u009780,"i001069,i001478,i000481,i000909,i000947,i001952,i001663,i000661,i001038,i000521"
u009785,"i001049,i000695,i001584,i001688,i000058,i001462,i001240,i000401,i001922,i001877"
u009789,"i000909,i000481,i001069,i000521,i001663,i001952,i000342,i000661,i000695,i000324"
u009790,"i000481,i001069,i000909,i001663,i000521,i001952,i000342,i001478,i001922,i000207"
u009792,"i001952,i000481,i000661,i001478,i001069,i001663,i000207,i001038,i000646,i000909"
u009793,"i000909,i000481,i001069,i000521,i001663,i000342,i000554,i001952,i001327,i000661"
u009800,"i001069,i000481,i000909,i001952,i001663,i000947,i001713,i000931,i000661,i001038"
u009806,"i000909,i000481,i001069,i001663,i000521,i001952,i000342,i000661,i000324,i001478"
u009812,"i000947,i001069,i000342,i000521,i000481,i000661,i001663,i001952,i000646,i000909"
u009819,"i001445,i001069,i000481,i000909,i001952,i000842,i001455,i000661,i002132,i000947"
u009820,"i000554,i000481,i001143,i001949,i000956,i000909,i001191,i001455,i001069,i000521"
u009825,"i000342,i000481,i000521,i001663,i000661,i000909,i001952,i001069,i000646,i001478"
u009827,"i001069,i000481,i000909,i001952,i000661,i001663,i000947,i001455,i000521,i001949"
u009832,"i000481,i001952,i001663,i001922,i001069,i000695,i000661,i001688,i000554,i000909"
u009840,"i000481,i001069,i001952,i000521,i001663,i000661,i000909,i000342,i001922,i000947"
u009845,"i000481,i001952,i000909,i001663,i001069,i000661,i000695,i001445,i001584,i000554"
u009849,"i001515,i001069,i000282,i001151,i000909,i000481,i001952,i000931,i000521,i000947"
u009856,"i001478,i000909,i000481,i001069,i001952,i001663,i000661,i000521,i000342,i001038"
u009857,"i001069,i000909,i000947,i000481,i001952,i001663,i001046,i000661,i001455,i000720"
u009859,"i000324,i000555,i000909,i000110,i000481,i000521,i001134,i000898,i001952,i001069"
u009861,"i000481,i000646,i001952,i000909,i001069,i001663,i001038,i000207,i000521,i000661"
u009863,"i000200,i001922,i002009,i001682,i000977,i001914,i000481,i000167,i001069,i000695"
u009866,"i000481,i001069,i001046,i001952,i000909,i000947,i000661,i001663,i000521,i001445"
u009884,"i000481,i000909,i001069,i001952,i001663,i000521,i001922,i000695,i000342,i000661"
u009888,"i001069,i000481,i000521,i001952,i000947,i000909,i000661,i000342,i001663,i001267"
u009892,"i000110,i000898,i000324,i000555,i000327,i000909,i001516,i000481,i000877,i001952"
u009894,"i001069,i000481,i000947,i000909,i001952,i001663,i000521,i001713,i000342,i000661"
u009897,"i000481,i000909,i000521,i001069,i000342,i001952,i001663,i000207,i000661,i001478"
u009898,"i000909,i001455,i000481,i001673,i000342,i001069,i001710,i001952,i000661,i001445"
u009906,"i001069,i000481,i000909,i001952,i001663,i001922,i000661,i000947,i000521,i000342"
u009920,"i000481,i001069,i001952,i000521,i001663,i000909,i000661,i000342,i001445,i000646"
